396825.0	1.00000
422675.0	1.00000
369610.0	1.00000
254879.0	1.00000
294078.0	1.00000
285318.0	1.00000
377849.0	1.00000
290455.0	1.00000
321820.0	1.00000
290052.0	1.00000
277427.0	1.00000
371380.0	1.00000
302026.0	1.00000
248990.0	1.00000
278918.0	1.00000
392061.0	1.00000
413665.0	1.00000
360324.0	1.00000
329296.0	1.00000
263869.0	1.00000
326358.0	1.00000
318029.0	1.00000
357199.0	1.00000
245097.0	1.00000
426112.0	1.00000
261195.0	1.00000
266295.0	1.00000
407181.0	1.00000
355098.0	1.00000
321455.0	1.00000
278422.0	1.00000
459560.0	1.00000
308523.0	1.00000
365224.0	1.00000
364784.0	1.00000
344947.0	1.00000
454517.0	1.00000
376762.0	1.00000
261664.0	1.00000
432691.0	1.00000
286799.0	1.00000
295285.0	1.00000
396129.0	1.00000
297602.0	1.00000
249773.0	1.00000
346388.0	1.00000
284950.0	1.00000
235329.0	1.00000
326041.0	1.00000
343059.0	1.00000
507734.0	1.00000
399760.0	1.00000
373461.0	1.00000
378743.0	1.00000
291498.0	1.00000
351282.0	1.00000
258717.0	1.00000
397267.0	1.00000
479680.0	1.00000
368814.0	1.00000
315827.0	1.00000
333712.0	1.00000
289115.0	1.00000
260161.0	1.00000
333020.0	1.00000
426557.0	1.00000
274555.0	1.00000
313717.0	1.00000
281956.0	1.00000
345636.0	1.00000
387936.0	1.00000
250976.0	1.00000
240251.0	1.00000
310673.0	1.00000
397979.0	1.00000
226677.0	1.00000
329196.0	1.00000
342205.0	1.00000
362922.0	1.00000
317440.0	1.00000
307730.0	1.00000
246250.0	1.00000
413166.0	1.00000
328967.0	1.00000
327980.0	1.00000
327194.0	1.00000
286466.0	1.00000
302857.0	1.00000
406671.0	1.00000
283009.0	1.00000
408020.0	1.00000
357764.0	1.00000
266941.0	1.00000
333360.0	1.00000
339474.0	1.00000
302203.0	1.00000
333159.0	1.00000
284270.0	1.00000
293076.0	1.00000
351870.0	1.00000
284630.0	1.00000
441037.0	1.00000
377349.0	1.00000
346277.0	1.00000
326364.0	1.00000
291792.0	1.00000
398822.0	1.00000
217205.0	1.00000
302722.0	1.00000
318769.0	1.00000
249881.0	1.00000
308529.0	1.00000
326052.0	1.00000
256177.0	1.00000
401582.0	1.00000
339305.0	1.00000
314525.0	1.00000
271459.0	1.00000
252986.0	1.00000
354941.0	1.00000
289297.0	1.00000
285619.0	1.00000
317824.0	1.00000
375933.0	1.00000
424740.0	1.00000
284387.0	1.00000
254755.0	1.00000
419628.0	1.00000
390654.0	1.00000
338401.0	1.00000
292942.0	1.00000
406677.0	1.00000
400635.0	1.00000
441925.0	1.00000
396267.0	1.00000
392007.0	1.00000
272630.0	1.00000
335088.0	1.00000
290053.0	1.00000
426288.0	1.00000
382597.0	1.00000
296583.0	1.00000
333600.0	1.00000
301464.0	1.00000
402781.0	1.00000
297767.0	1.00000
338930.0	1.00000
541354.0	1.00000
385449.0	1.00000
343830.0	1.00000
304287.0	1.00000
264754.0	1.00000
361099.0	1.00000
316148.0	1.00000
348429.0	1.00000
346574.0	1.00000
301725.0	1.00000
268317.0	1.00000
428692.0	1.00000
306810.0	1.00000
451574.0	1.00000
312380.0	1.00000
517428.0	1.00000
377604.0	1.00000
332459.0	1.00000
366619.0	1.00000
253437.0	1.00000
444520.0	1.00000
266639.0	1.00000
268995.0	1.00000
308025.0	1.00000
273746.0	1.00000
412160.0	1.00000
365858.0	1.00000
349690.0	1.00000
310803.0	1.00000
245437.0	1.00000
323126.0	1.00000
276679.0	1.00000
334909.0	1.00000
345744.0	1.00000
421141.0	1.00000
290172.0	1.00000
290219.0	1.00000
373872.0	1.00000
352123.0	1.00000
370565.0	1.00000
401808.0	1.00000
272114.0	1.00000
350750.0	1.00000
359250.0	1.00000
300127.0	1.00000
270935.0	1.00000
265567.0	1.00000
367892.0	1.00000
325503.0	1.00000
285692.0	1.00000
336237.0	1.00000
420089.0	1.00000
308769.0	1.00000
225284.0	1.00000
244812.0	1.00000
298049.0	1.00000
296537.0	1.00000
404991.0	1.00000
320158.0	1.00000
386819.0	1.00000
459252.0	1.00000
326554.0	1.00000
287579.0	1.00000
242771.0	1.00000
362899.0	1.00000
312298.0	1.00000
367513.0	1.00000
332235.0	1.00000
339534.0	1.00000
281167.0	1.00000
229433.0	1.00000
310474.0	1.00000
364091.0	1.00000
370290.0	1.00000
336243.0	1.00000
345395.0	1.00000
364790.0	1.00000
397198.0	1.00000
246496.0	1.00000
284317.0	1.00000
285546.0	1.00000
294248.0	1.00000
309853.0	1.00000
271871.0	1.00000
271166.0	1.00000
360175.0	1.00000
284462.0	1.00000
298465.0	1.00000
343133.0	1.00000
383824.0	1.00000
258691.0	1.00000
314615.0	1.00000
338616.0	1.00000
309984.0	1.00000
329005.0	1.00000
357843.0	1.00000
288976.0	1.00000
338397.0	1.00000
336335.0	1.00000
367761.0	1.00000
313752.0	1.00000
325889.0	1.00000
319295.0	1.00000
303339.0	1.00000
400407.0	1.00000
356075.0	1.00000
292787.0	1.00000
405065.0	1.00000
299417.0	1.00000
371301.0	1.00000
330516.0	1.00000
277774.0	1.00000
332672.0	1.00000
333792.0	1.00000
297058.0	1.00000
279793.0	1.00000
287653.0	1.00000
379137.0	1.00000
315561.0	1.00000
348710.0	1.00000
336572.0	1.00000
437519.0	1.00000
285728.0	1.00000
323597.0	1.00000
346622.0	1.00000
290057.0	1.00000
334645.0	1.00000
463642.0	1.00000
248791.0	1.00000
334089.0	1.00000
341126.0	1.00000
258690.0	1.00000
329657.0	1.00000
345463.0	1.00000
281144.0	1.00000
313540.0	1.00000
237757.0	1.00000
338162.0	1.00000
402350.0	1.00000
386500.0	1.00000
292583.0	1.00000
332227.0	1.00000
318743.0	1.00000
343055.0	1.00000
428929.0	1.00000
368134.0	1.00000
334264.0	1.00000
418294.0	1.00000
360184.0	1.00000
261076.0	1.00000
357039.0	1.00000
291212.0	1.00000
323731.0	1.00000
298707.0	1.00000
276509.0	1.00000
299305.0	1.00000
310016.0	1.00000
367580.0	1.00000
250018.0	1.00000
404294.0	1.00000
292066.0	1.00000
430037.0	1.00000
422867.0	1.00000
357865.0	1.00000
351454.0	1.00000
392998.0	1.00000
299538.0	1.00000
277045.0	1.00000
204289.0	1.00000
376829.0	1.00000
352748.0	1.00000
398203.0	1.00000
245445.0	1.00000
296562.0	1.00000
300377.0	1.00000
299401.0	1.00000
335133.0	1.00000
279472.0	1.00000
249369.0	1.00000
313477.0	1.00000
231630.0	1.00000
297467.0	1.00000
326589.0	1.00000
319012.0	1.00000
253301.0	1.00000
364074.0	1.00000
375048.0	1.00000
436480.0	1.00000
297436.0	1.00000
340050.0	1.00000
329986.0	1.00000
325413.0	1.00000
445593.0	1.00000
200390.0	1.00000
265253.0	1.00000
386771.0	1.00000
294823.0	1.00000
286635.0	1.00000
423992.0	1.00000
307408.0	1.00000
378491.0	1.00000
443669.0	1.00000
413479.0	1.00000
364297.0	1.00000
353190.0	1.00000
255157.0	1.00000
402424.0	1.00000
260239.0	1.00000
379783.0	1.00000
388377.0	1.00000
354891.0	1.00000
252887.0	1.00000
291716.0	1.00000
427438.0	1.00000
285507.0	1.00000
258885.0	1.00000
471391.0	1.00000
410374.0	1.00000
411415.0	1.00000
326146.0	1.00000
484456.0	1.00000
376696.0	1.00000
359871.0	1.00000
358739.0	1.00000
304347.0	1.00000
336778.0	1.00000
292542.0	1.00000
283698.0	1.00000
308771.0	1.00000
347503.0	1.00000
255745.0	1.00000
368139.0	1.00000
392160.0	1.00000
339954.0	1.00000
326752.0	1.00000
295636.0	1.00000
414431.0	1.00000
328542.0	1.00000
321788.0	1.00000
323439.0	1.00000
369228.0	1.00000
400492.0	1.00000
372920.0	1.00000
326072.0	1.00000
273293.0	1.00000
466746.0	1.00000
336261.0	1.00000
389198.0	1.00000
366478.0	1.00000
311240.0	1.00000
320070.0	1.00000
316973.0	1.00000
386738.0	1.00000
280621.0	1.00000
340092.0	1.00000
337511.0	1.00000
391809.0	1.00000
441349.0	1.00000
341584.0	1.00000
353721.0	1.00000
275324.0	1.00000
265956.0	1.00000
385045.0	1.00000
370656.0	1.00000
285626.0	1.00000
315904.0	1.00000
435780.0	1.00000
302009.0	1.00000
313608.0	1.00000
403103.0	1.00000
326624.0	1.00000
423943.0	1.00000
324855.0	1.00000
314276.0	1.00000
348076.0	1.00000
326004.0	1.00000
284510.0	1.00000
395361.0	1.00000
381396.0	1.00000
341733.0	1.00000
415544.0	1.00000
408792.0	1.00000
393555.0	1.00000
340522.0	1.00000
342896.0	1.00000
325696.0	1.00000
397245.0	1.00000
298413.0	1.00000
355859.0	1.00000
267719.0	1.00000
324065.0	1.00000
420298.0	1.00000
