10,16,1,1,402,12149.9514,1,0,788.77
10,16,0,0,402,12149.9514,1,0,735.46
10,16,2,2,402,12316.6174,1,0,839.08
10,16,1,2,402,12216.6178,1,0,813.33
10,16,1,2,402,11883.2858,1,0,818.83
10,16,2,1,402,12233.2844,1,0,810.02
10,16,2,0,402,12149.9514,1,0,780.96
10,16,2,1,402,12149.9514,1,0,809.02
10,16,1,1,402,12149.9514,1,0,784.77
10,16,0,0,402,12174.9513,1,0,735.46
10,16,0,0,402,11091.6223,1,0,733.46
10,16,2,0,402,12149.9514,1,0,784.96
10,16,1,0,402,12149.9514,1,0,759.71
10,16,1,0,402,11258.2883,1,0,759.71
10,16,1,3,402,12233.2844,1,0,848.89
10,16,0,1,402,12216.6178,1,0,761.52
10,16,1,3,402,16799.9328,1,0,847.89
10,16,1,2,402,12174.9513,1,0,819.83
10,16,2,2,402,12174.9513,1,0,839.08
10,16,2,1,402,12233.2844,1,0,813.02
10,16,2,3,402,12174.9513,1,0,871.14
10,16,2,1,402,12233.2844,1,0,813.02
10,16,1,1,402,11341.6213,1,0,786.77
10,16,0,0,402,12149.9514,1,0,733.46
10,16,1,0,402,12149.9514,1,0,756.71
10,16,1,4,402,12174.9513,1,0,875.95
10,16,2,0,402,12216.6178,1,0,784.96
10,16,0,0,402,12233.2844,1,0,737.46
10,16,3,0,402,12133.2848,1,0,803.21
10,16,2,2,402,12149.9514,1,0,839.08
10,16,0,0,402,12149.9514,1,0,733.46
10,16,1,1,402,12174.9513,1,0,786.77
10,16,2,1,402,12174.9513,1,0,811.02
10,16,2,3,402,11399.9544,1,0,870.14
10,16,1,2,402,12216.6178,1,0,817.83
10,16,0,2,402,12149.9514,1,0,799.58
10,16,1,1,402,12174.9513,1,0,789.77
10,16,3,1,402,11924.9523,1,0,831.27
10,16,2,0,402,12174.9513,1,0,780.96
10,16,0,1,402,12216.6178,1,0,767.52
10,16,1,1,402,12149.9514,1,0,789.77
10,16,0,3,402,11566.6204,1,0,825.64
10,16,1,2,402,12216.6178,1,0,813.83
10,16,1,2,402,12149.9514,1,0,819.83
10,16,0,1,402,12133.2848,1,0,763.52
10,16,1,0,402,10758.2903,1,0,758.71
10,16,2,2,402,12133.2848,1,0,837.08
10,16,2,1,402,12233.2844,1,0,806.02
10,16,1,1,402,12174.9513,1,0,788.77
10,16,2,2,402,12233.2844,1,0,843.08
10,16,1,1,402,12216.6178,1,0,789.77
10,16,2,1,402,12133.2848,1,0,807.02
10,16,1,1,402,12133.2848,1,0,786.77
10,16,0,0,402,12216.6178,1,0,735.46
10,16,2,2,402,12174.9513,1,0,839.08
10,16,0,0,402,12149.9514,1,0,737.46
10,16,1,0,402,12133.2848,1,0,761.71
10,16,0,1,402,12233.2844,1,0,769.52
10,16,0,1,402,12174.9513,1,0,769.52
10,16,1,1,402,12149.9514,1,0,783.77
10,16,1,3,402,12133.2848,1,0,849.89
10,16,0,1,402,12149.9514,1,0,765.52
10,16,0,1,402,12174.9513,1,0,765.52
10,16,2,1,402,12149.9514,1,0,809.02
10,16,1,0,402,12149.9514,1,0,761.71
10,16,1,2,402,12149.9514,1,0,813.83
10,16,1,1,402,12149.9514,1,0,790.77
10,16,0,0,402,12133.2848,1,0,735.46
10,16,1,0,402,12133.2848,1,0,758.71
10,16,2,3,402,12149.9514,1,0,865.14
10,16,2,0,402,11841.6193,1,0,780.96
10,16,2,1,402,12149.9514,1,0,810.02
10,16,1,0,402,12233.2844,1,0,758.71
10,16,0,1,402,11733.2864,1,0,769.52
10,16,0,1,402,12133.2848,1,0,759.52
10,16,2,1,402,11674.9533,1,0,809.02
10,16,4,5,402,21216.5818,1,0,973.76
10,16,1,0,402,12174.9513,1,0,759.71
10,16,1,2,402,12233.2844,1,0,819.83
10,16,2,2,402,18424.9263,1,0,847.08
10,16,1,1,402,12174.9513,1,0,785.77
10,16,1,2,402,12149.9514,1,0,820.83
10,16,1,2,402,12174.9513,1,0,818.83
10,16,1,4,402,12466.6168,1,0,872.95
10,16,2,1,402,12149.9514,1,0,813.02
10,16,1,3,402,19149.9234,1,0,849.89
10,16,1,1,402,12233.2844,1,0,785.77
10,16,3,0,402,10466.6248,1,0,802.21
10,16,0,0,402,12174.9513,1,0,739.46
10,16,2,1,402,12133.2848,1,0,812.02
10,16,2,2,402,12174.9513,1,0,841.08
10,16,1,0,402,12258.2843,1,0,759.71
10,16,1,0,402,12233.2844,1,0,755.71
10,16,0,0,402,12149.9514,1,0,733.46
10,16,1,0,402,12149.9514,1,0,755.71
10,16,1,2,402,12216.6178,1,0,816.83
10,16,1,1,402,12174.9513,1,0,785.77
10,16,1,1,402,11566.6204,1,0,787.77
10,16,0,1,402,12216.6178,1,0,765.52
10,16,1,2,402,12233.2844,1,0,818.83
10,16,1,4,402,12216.6178,1,0,871.95
10,16,2,1,402,12216.6178,1,0,807.02
10,16,2,2,402,12233.2844,1,0,839.08
10,16,0,0,402,12174.9513,1,0,737.46
10,16,1,1,402,12133.2848,1,0,784.77
10,16,0,3,402,12133.2848,1,0,827.64
10,16,1,1,402,12224.9511,1,0,791.77
10,16,2,1,402,12174.9513,1,0,811.02
10,16,0,3,402,12149.9514,1,0,823.64
10,16,0,1,402,12174.9513,1,0,765.52
10,16,2,1,402,11316.6214,1,0,816.02
10,16,1,1,402,12216.6178,1,0,789.77
10,16,2,2,402,12174.9513,1,0,832.08
10,16,1,2,402,12208.2845,1,0,817.83
10,16,1,1,402,12233.2844,1,0,785.77
10,16,1,1,402,12174.9513,1,0,787.77
10,16,3,1,402,12216.6178,1,0,833.27
10,16,0,3,402,12174.9513,1,0,821.64
10,16,1,0,402,12149.9514,1,0,758.71
10,16,0,0,402,12133.2848,1,0,737.46
10,16,1,2,402,12133.2848,1,0,811.83
10,16,1,0,402,11258.2883,1,0,755.71
10,16,1,1,402,12174.9513,1,0,787.77
10,16,0,2,402,12208.2845,1,0,789.58
10,16,2,1,402,12216.6178,1,0,813.02
10,16,2,1,402,12216.6178,1,0,812.02
10,16,0,0,402,12133.2848,1,0,737.46
10,16,4,2,402,12174.9513,1,0,882.58
10,16,3,1,402,12149.9514,1,0,841.27
10,16,1,0,402,12174.9513,1,0,756.71
10,16,1,1,402,12174.9513,1,0,788.77
10,16,3,2,402,19258.2563,1,0,868.33
10,16,1,1,402,12133.2848,1,0,786.77
10,16,2,1,402,12133.2848,1,0,811.02
10,16,0,1,402,11924.9523,1,0,763.52
10,16,2,2,402,12149.9514,1,0,839.08
10,16,2,2,402,12174.9513,1,0,843.08
10,16,2,1,402,12174.9513,1,0,817.02
10,16,2,0,402,12133.2848,1,0,786.96
10,16,1,1,402,12174.9513,1,0,786.77
10,16,0,1,402,12149.9514,1,0,767.52
10,16,2,3,402,12216.6178,1,0,871.14
10,16,2,2,402,14549.9418,1,0,843.08
10,16,1,3,402,12216.6178,1,0,846.89
10,16,2,0,402,12149.9514,1,0,780.96
10,16,2,0,402,11591.6203,1,0,782.96
10,16,1,1,402,12216.6178,1,0,788.77
10,16,1,0,402,12149.9514,1,0,756.71
10,16,0,1,402,12174.9513,1,0,765.52
10,16,2,2,402,12149.9514,1,0,842.08
10,16,1,2,402,12133.2848,1,0,811.83
10,16,1,1,402,12174.9513,1,0,787.77
10,16,1,1,402,12174.9513,1,0,788.77
10,16,0,0,402,11566.6204,1,0,737.46
10,16,0,3,402,12133.2848,1,0,823.64
10,16,1,2,402,12133.2848,1,0,819.83
10,16,0,1,402,12149.9514,1,0,759.52
10,16,2,0,402,12233.2844,1,0,778.96
10,16,1,1,402,12216.6178,1,0,787.77
10,16,2,2,402,12216.6178,1,0,841.08
10,16,2,4,402,12133.2848,1,0,899.2
10,16,2,0,402,12216.6178,1,0,780.96
10,16,4,2,402,16674.9333,1,0,890.58
10,16,0,0,402,12174.9513,1,0,737.46
10,16,1,2,402,12149.9514,1,0,817.83
10,16,0,1,402,12208.2845,1,0,759.52
10,16,3,1,402,11316.6214,1,0,831.27
10,16,1,3,402,11816.6194,1,0,843.89
10,16,3,0,402,12216.6178,1,0,803.21
10,16,2,0,402,12133.2848,1,0,780.96
10,16,2,0,402,12149.9514,1,0,782.96
10,16,0,2,402,12133.2848,1,0,795.58
10,16,0,1,402,12149.9514,1,0,763.52
10,16,0,3,402,12133.2848,1,0,817.64
10,16,2,0,402,12174.9513,1,0,780.96
10,16,0,1,402,12133.2848,1,0,765.52
10,16,3,1,402,12174.9513,1,0,839.27
10,16,1,1,402,12174.9513,1,0,783.77
10,16,1,0,402,12174.9513,1,0,758.71
10,16,0,2,402,12133.2848,1,0,793.58
10,16,0,1,402,12133.2848,1,0,761.52
10,16,2,1,402,11591.6203,1,0,808.02
10,16,2,1,402,12133.2848,1,0,811.02
10,16,1,0,402,12149.9514,1,0,757.71
10,16,1,2,402,12174.9513,1,0,813.83
10,16,1,1,402,12149.9514,1,0,784.77
10,16,1,1,402,12149.9514,1,0,784.77
10,16,1,0,402,12149.9514,1,0,759.71
10,16,2,2,402,12174.9513,1,0,841.08
10,16,1,0,402,12149.9514,1,0,758.71
10,16,0,0,402,12174.9513,1,0,735.46
10,16,0,1,402,12216.6178,1,0,769.52
10,16,2,1,402,12149.9514,1,0,815.02
10,16,0,2,402,12149.9514,1,0,793.58
10,16,0,2,402,12233.2844,1,0,793.58
10,16,1,2,402,12299.9508,1,0,813.83
