4,20,1,1,402,11633.2868,1,0,754.51
4,20,1,2,402,11316.6214,1,0,787.57
4,20,1,1,402,10816.6234,1,0,752.51
4,20,0,0,402,10899.9564,1,0,706.2
4,20,0,2,402,12166.618,1,0,764.32
4,20,1,1,402,12174.9513,1,0,756.51
4,20,2,1,402,11008.2893,1,0,777.76
4,20,0,2,402,12133.2848,1,0,764.32
4,20,1,0,402,11299.9548,1,0,731.45
4,20,1,0,402,11733.2864,1,0,728.45
4,20,0,0,402,10533.2912,1,0,704.2
4,20,1,2,402,12216.6178,1,0,786.57
4,20,0,5,402,12008.2853,1,0,852.5
4,20,1,2,402,10499.958,1,0,788.57
4,20,1,2,402,12149.9514,1,0,780.57
4,20,1,0,402,12174.9513,1,0,726.45
4,20,2,0,402,11666.62,1,0,749.7
4,20,1,1,402,12216.6178,1,0,758.51
4,20,1,1,402,12083.285,1,0,754.51
4,20,0,1,402,11508.2873,1,0,736.26
4,20,2,0,402,11424.9543,1,0,748.7
4,20,0,1,402,12216.6178,1,0,734.26
4,20,2,1,402,11758.2863,1,0,777.76
4,20,2,1,402,11399.9544,1,0,779.76
4,20,1,0,402,11508.2873,1,0,726.45
4,20,1,0,402,11091.6223,1,0,729.45
4,20,0,2,402,10483.2914,1,0,760.32
4,20,1,0,402,11316.6214,1,0,730.45
4,20,2,2,402,12149.9514,1,0,814.82
4,20,0,2,402,10549.9578,1,0,766.32
4,20,1,1,402,12216.6178,1,0,760.51
4,20,3,1,402,11233.2884,1,0,798.01
4,20,2,4,402,15258.2723,1,0,875.94
4,20,0,2,402,11983.2854,1,0,762.32
4,20,1,2,402,11733.2864,1,0,784.57
4,20,1,2,402,12133.2848,1,0,784.57
4,20,2,1,402,12149.9514,1,0,782.76
4,20,0,2,402,10549.9578,1,0,762.32
4,20,0,2,402,12091.6183,1,0,766.32
4,20,2,3,402,12208.2845,1,0,834.88
4,20,1,0,402,11383.2878,1,0,728.45
4,20,0,1,402,12149.9514,1,0,732.26
4,20,2,3,402,12174.9513,1,0,831.88
4,20,1,1,402,11316.6214,1,0,753.51
4,20,2,0,402,11799.9528,1,0,753.7
